[TABLES]
## FDA_FOOD.FOOD_EVENTS
products_role: TEXT | NULL | eg=["SUSPECT", "CONCOMITANT"]
railway_geom: TEXT | NULL | eg=[{"type":"LineString","coordinates":[[-85.756163,30.789894],[-85.749904,30.79131299999999],[-85.74871499999999,30.79155899999999],[-85.74010599999998,30.79322499999998],[-85.73695699999999,30.793934],[-85.736812,30.79396699999999],[-85.735137,30.79429],[-85.73469899999999,30.79452799999998],[-85.730451,30.79541499999998],[-85.72664999999999,30.79618299999999],[-85.72593499999999,30.79632699999999],[-85.72435899999999,30.79647599999999],[-85.72298599999999,30.79634799999999],[-85.72159299999998,30.79626999999998],[-85.71938999999999,30.79606399999999],[-85.71445399999998,30.79571999999998],[-85.712805,30.79557799999998],[-85.70494399999998,30.79490399999998],[-85.702379,30.794684],[-85.69897499999999,30.79436199999998],[-85.69579699999998,30.79413699999998],[-85.69317199999999,30.79394299999998],[-85.69315299999998,30.79394199999999],[-85.69268699999999,30.79390899999998],[-85.687477,30.79337899999999],[-85.687269,30.793357],[-85.686022,30.79321999999999],[-85.685447,30.79305399999999..., {"type":"LineString","coordinates":[[-86.59328399999998,36.01725299999999],[-86.59332799999999,36.018155],[-86.593507,36.01917199999999],[-86.59366099999998,36.01952599999999],[-86.59390399999998,36.01991399999998],[-86.59409399999998,36.02019899999999],[-86.59411899999999,36.02026099999999]]}]
geo_id: NUMBER | NULL | eg=[11094844118, 110215163217]
mtfcc_feature_class_code: TEXT | NULL | eg=["R1011"]
full_name: TEXT | NULL | eg=["Louisville and Nashville RR"]

## GEO_US_BOUNDARIES.COUNTIES
cbsa_fips_code: TEXT | NULL
county_gnis_code: TEXT | NULL | eg=["01581062", "01581101"]
lsad_code: TEXT | NULL | eg=["06"]
mtfcc_feature_class_code: TEXT | NULL | eg=["G4020"]
fips_class_code: TEXT | NULL | eg=["H1"]
int_point_lon: FLOAT | NULL | eg=[-91.8528921, -90.6199687]
county_geom: BINARY | NULL | eg=["bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\xa6\\x04\\x00\\x000\\xd2\\x8b\\xda\\xfd\\tW\\xc0\\xd3($\\x99\\xd5\\xbbF@\\x1eM\\xf5d\\xfe\\tW\\xc0\\x8269|\\xd2\\xbbF@\\x8a\\x1d\\x8dC\\xfd\\tW\\xc0\\x02(F\\x96\\xcc\\xbbF@\\x19\\xaab*\\xfd\\tW\\xc0uk\\x99\\x0c\\xc7\\xbbF@\\xc0x\\x06\\r\\xfd\\tW\\xc0\\xf6\\x90\\xf0\\xbd\\xbf\\xbbF@%>w\\x82\\xfd\\tW\\xc0\\xb9H\\xa1,|\\xbbF@\\xb9m\\xdf\\xa3\\xfe\\tW\\xc0\\xfd\\xbe\\x7f\\xf3\\xe2\\xbaF@*\\x15TT\\xfd\\tW\\xc0\\x93\\xbb\\xcf\\xf1\\xd1\\xbaF@\\x01h\\x94.\\xfd\\tW\\xc0\\xa39\\xb2\\xf2\\xcb\\xbaF@z\\x1a0H\\xfa\\tW\\xc0Z\\xb2*\\xc2M\\xbaF@ \\x03yv\\xf9\\tW\\xc0U\\x0cW\\x07@\\xbaF@\\xeas\\xb5\\x15\\xfb\\tW\\xc0\\xeb,z\\xa7\\x02\\xbaF@\\xa3\\xadJ\"\\xfb\\tW\\xc0\\x98l<\\xd8b\\xb9F@\\xcdZ\\nH\\xfb\\tW\\xc0G\\x160\\x81[\\xb9F@Z\\x7fK\\x00\\xfe\\tW\\xc0\\x8a\\xdd>\\xab\\xcc\\xb8F@\\x17()\\xb0\\x00\\nW\\xc0\\xa8\\xfeA$C\\xb8F@\\xe8\\xa3\\x8c\\xb8\\x00\\nW\\xc0\\x9f \\xb1\\xdd=\\xb8F@wd\\xac6\\xff\\tW\\xc0\\x00:\\xcc\\x97\\x17\\xb8F@\\x89\\xcf\\x9d`\\xff\\tW\\xc0\\xa6\\x92\\x01\\xa0\\x8a\\xb7F@\\xca\\xbe+\\x82\\xff\\tW\\xc0I\\xec\\xda\\xden\\xb7F@\\x89\\xcf\\x9d`\\xff\\tW\\xc0w\\x8aU\\x830\\xb7F@\\xb3|]\\x86\\xff\\tW\\xc0,,\\xb8\\x1f\\xf0\\xb6F@\\xca\\xbe+\\x...", "bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00x\\x04\\x00\\x00K\\x92\\xe7\\xfa>\\xbaV\\xc0\\xe5\\xcb\\x0b\\xb0\\x8f\\xf4E@\\x8c\\x9b\\x1ah>\\xbaV\\xc0\\xbc\\x8a\\x8c\\x0eH\\xf4E@\\x04\\xe6!S>\\xbaV\\xc0\\xaf\\x8b\\xa2\\x07>\\xf4E@E\\xd5\\xaft>\\xbaV\\xc0\\x84\"\\xdd\\xcf)\\xf4E@\\xce\\x8a\\xa8\\x89>\\xbaV\\xc0\\xc8\\\\\\x19T\\x1b\\xf4E@\\xb6H\\xda\\x8d>\\xbaV\\xc0q\\xad\\xf6\\xb0\\x17\\xf4E@W@\\xa1\\x9e>\\xbaV\\xc0;\\x1b\\xf2\\xcf\\x0c\\xf4E@\\'\\xbc\\x04\\xa7>\\xbaV\\xc0\\xe2k\\xcf,\\t\\xf4E@\\x0fz6\\xab>\\xbaV\\xc0\\xfdc!:\\x04\\xf4E@\\x80\\xed`\\xc4>\\xbaV\\xc0\\xdc\\xd8\\xecH\\xf5\\xf3E@8\\'\\xf6\\xd0>\\xbaV\\xc0\\xf6\\xd0>V\\xf0\\xf3E@\\t\\xa3Y\\xd9>\\xbaV\\xc0\\xa2\\xaa\\t\\xa2\\xee\\xf3E@\\xc1\\xdc\\xee\\xe5>\\xbaV\\xc0\\xd5b\\xf00\\xed\\xf3E@2P\\x19\\xff>\\xbaV\\xc0\\x1d\\xab\\x94\\x9e\\xe9\\xf3E@\\xeb\\x89\\xae\\x0b?\\xbaV\\xc0\\x9a\\x00\\xc3\\xf2\\xe7\\xf3E@\\x03\\xcc|\\x07?\\xbaV\\xc0\\xd5fc%\\xe6\\xf3E@K\\x92\\xe7\\xfa>\\xbaV\\xc0\\x8d\\x99D\\xbd\\xe0\\xf3E@K\\x92\\xe7\\xfa>\\xbaV\\xc0\\xc8\\xff\\xe4\\xef\\xde\\xf3E@K\\x92\\xe7\\xfa>\\xbaV\\xc0\\xd1\\xf0f\\r\\xde\\xf3E@2P\\x19\\xff>\\xbaV\\xc0\\xb3?Pn\\xdb\\xf3E@\\x1b\\x0eK\\x03?\\xbaV\\xc0\\x88\\xac5\\x94\\xda\\xf3E@\\x1b\\..."]
geo_id: TEXT | NULL | eg=["55005", "55081"]
lsad_name: TEXT | NULL | eg=["Barron County", "Monroe County"]
int_point_geom: BINARY | NULL | eg=["bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x13!\\xbf\\xc8\\x95\\xf6V\\xc0\\x94\\xca\\xca\\xe5\\xf5\\xb7F@')", "bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xcb\\xc22\\x91\\xad\\xa7V\\xc0-\\xbfg\\x7f\\xfb\\xf8E@')"]
area_water_meters: NUMBER | NULL | eg=[69209178, 18586826]
county_fips_code: TEXT | NULL | eg=["55005", "55081"]
functional_status: TEXT | NULL | eg=["A"]
area_land_meters: NUMBER | NULL | eg=[2235266753, 2333329706]
state_fips_code: TEXT | NULL | eg=["55"]
csa_fips_code: TEXT | NULL
met_div_fips_code: TEXT | NULL
county_name: TEXT | NULL | eg=["Barron", "Monroe"]
int_point_lat: FLOAT | NULL | eg=[45.4371917, 43.9451751]

## GEO_US_BOUNDARIES.NWS_FORECAST_REGIONS
fe_area: TEXT | NULL | eg=["wu", "sr"]
name: TEXT | NULL | eg=["Keweenaw", "Houghton"]
cwa: TEXT | NULL | eg=["MQT"]
shape_geometry: BINARY | NULL | eg=["bytearray(b'\\x01\\x06\\x00\\x00\\x00;\\x00\\x00\\x00\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\x0c\\x00\\x00\\x00\\x008\\x81\\xdf\\xa2&V\\xc0\\xb1 \\xff\\xffQ\\x12H@\\xc4Q\\x81\\xdf\\xdb&V\\xc0\\xc8\\x87\\xff\\xff5\\x12H@\\xf4b\\x81\\xdf\\x01\\'V\\xc0\\xa8\\x9a\\x00\\x00\\x16\\x12H@,I\\x81\\xdf\\x08\\'V\\xc0Ix\\x00\\x00\\n\\x12H@,I\\x81\\xdf\\x08\\'V\\xc0a\\xdf\\x00\\x00\\xee\\x11H@(\\xafb\\xdf\\x18\\'V\\xc0\\xf0T2\\x00\\xd4\\x11H@\\xb8\\'\\x00\\xe0\\xe7&V\\xc0P\\xbb\\xff\\xff\\xe7\\x11H@4\\x86\\x00\\xe0X&V\\xc0Gx\\x00\\x00J\\x12H@\\x08\\xc0\\xc7\\xdfd&V\\xc0\\xd9\\x9e\\xda\\xffQ\\x12H@\\x14J\\x00\\xe0s&V\\xc0Hx\\x00\\x00J\\x12H@\\xacR\\x00\\xe0\\x86&V\\xc0\\xc0D\\x00\\x00X\\x12H@\\x008\\x81\\xdf\\xa2&V\\xc0\\xb1 \\xff\\xffQ\\x12H@\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\x0c\\x00\\x00\\x00i\\xda\\xff\\xdf<#V\\xc0_\\xdf\\x00\\x00\\xee\\x14H@ \\x1f\\x00\\xe04#V\\xc0\\xb8\\x01\\x01\\x00\\xfa\\x14H@\\xf0f\\x11\\xe0-#V\\xc0\\xe0\\x8d\\xd0\\xff\\r\\x15H@\\xf8\\xa5\\x80\\xdf?#V\\xc00\\xce\\x00\\x00\\x08\\x15H@\\x80\\xd9\\x80\\xdfQ#V\\xc0\\xa8\\xdd\\xff\\xff\\xf3\\x14H@,\\xfa\\x7f\\xdfc#V\\xc0P\\xbb\\xff\\xff\\xe7\\x14H@\\xd0&\\x81\\xdf|#V\\xc0\\xe8\\x12\\x01\\x00\\xe0\\x14H@T\\xc8\\x80\\xdf\\x...", "bytearray(b'\\x01\\x06\\x00\\x00\\x00\\x15\\x00\\x00\\x00\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\x0b\\x00\\x00\\x00\\xd0|Q_\\x0f\\x1dV\\xc0\\x8f#~\\xe1o\\x81G@\\xd0\\xd1\\xff\\xdf\\t\\x1dV\\xc0h\\x05\\x00\\xe0{\\x81G@d\\xae\\xff\\x7f\\x0b\\x1dV\\xc0P\\x1b\\xff\\x1f\\x96\\x81G@\\xb8\\xeag\\xd5\\x1a\\x1dV\\xc0g<\\'\\x16\\xa8\\x81G@\\x1b\\xd4~k\\'\\x1dV\\xc0hb\\xba\\x10\\xab\\x81G@j\\xf6@+0\\x1dV\\xc0\\xd8\\xa1\\x9a\\x92\\xac\\x81G@\\xb7b\\x7f\\xd9=\\x1dV\\xc0\\xf5\\x9d_\\x94\\xa0\\x81G@l#\\x00`>\\x1dV\\xc0\\xd00\\xff\\x9f\\x85\\x81G@\\xc8b\\x00\\x80:\\x1dV\\xc0\\x98\\x93\\xff\\x1f`\\x81G@\\x95\\x85\\xff?1\\x1dV\\xc0\\xe8\\x0c\\x00\\x80\\\\\\x81G@\\xd0|Q_\\x0f\\x1dV\\xc0\\x8f#~\\xe1o\\x81G@\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\x0c\\x00\\x00\\x00)v4\\x0e\\xf5\\x1cV\\xc0UN{J\\xce\\x81G@\\x04\\xa9\\xff\\x9f\\xef\\x1cV\\xc0\\xb7\\xb2\\xff\\xff\\xd4\\x81G@\\xfc\\x1c\\x00 \\xf0\\x1cV\\xc0\\x11C\\xff\\xff\\xdd\\x81G@\\x16;\\x1a\\x87\\xfa\\x1cV\\xc0\\xca\\x1c\\xcb\\xbb\\xea\\x81G@\\xe4\\xa2ZD\\x14\\x1dV\\xc0\\xbb\\x9e\\xe8\\xba\\xf0\\x81G@B\\x94/h!\\x1dV\\xc0s\\xbe\\xd8{\\xf1\\x81G@\\x04\\xe3\\xe0\\xd21\\x1dV\\xc0\\xca\\x1c\\xcb\\xbb\\xea\\x81G@\\xf2]J]2\\x1dV\\xc0\\x80\\xb7@\\x82\\xe2\\x81G@..."]
shortname: TEXT | NULL | eg=["Keweenaw", "Houghton"]
lon: FLOAT | NULL | eg=[-88.4287, -88.6207]
state_zone: TEXT | NULL | eg=["MI001", "MI003"]
state: TEXT | NULL | eg=["MI"]
zone: TEXT | NULL | eg=["001", "003"]
time_zone: TEXT | NULL | eg=["E", "C"]
lat: FLOAT | NULL | eg=[47.6104, 47.0531]

## GEO_US_BOUNDARIES.ZIP_CODES
area_land_meters: FLOAT | NULL | eg=[63793698.0, 19029084.0]
internal_point_lat: FLOAT | NULL | eg=[41.1669027, 41.7002727]
zip_code: TEXT | NULL | eg=["44253", "60643"]
zip_code_geom: BINARY | NULL | eg=["bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\xa5\\x01\\x00\\x00\\xe8.\\x89\\xb3\"\\x86T\\xc0\\xe8\\xdb\\x82\\xa5\\xba\\x92D@>|\\x99(B\\x86T\\xc0\\x99?\\xa6\\xb5i\\x92D@\\x0b\\xd2\\x8cE\\xd3\\x85T\\xc0\\xda\\xc9\\xe0(y\\x91D@\\xa8W\\xca2\\xc4\\x85T\\xc0\\xc8^\\xef\\xfex\\x91D@\\x07\\xe9)r\\x88\\x85T\\xc02\\x15\\xe2\\x91x\\x91D@\\x07\\n\\xbc\\x93O\\x85T\\xc0mG8-x\\x91D@\\xfau\\xa7;O\\x85T\\xc0oG8-x\\x91D@\\x047R\\xb6H\\x85T\\xc0\\x9f\\xcb\\xd4$x\\x91D@,\\xd7\\xdbf*\\x85T\\xc0\\xech\\x1c\\xeaw\\x91D@\\x1aM.\\xc6\\xc0\\x84T\\xc0\\xe5\\xab\\xe4cw\\x91D@\\x88\\x80C\\xa8R\\x84T\\xc0\\xbd\\x18\\xca\\x89v\\x91D@$\\xd0`S\\xe7\\x83T\\xc0\\xdbe\\xbf\\xeet\\x91D@\\xc4=\\x96>t\\x83T\\xc0j&\\xdfls\\x91D@eO\\x02\\x9bs\\x83T\\xc0\\x99\\xaa{ds\\x91D@\\xe0)\\xe4J=\\x83T\\xc0\\xee8EGr\\x91D@\\x10z6\\xab>\\x83T\\xc0\\x00\\x0c\\xcb\\x9fo\\x91D@R\\xb0\\xc6\\xd9t\\x83T\\xc0\\xb3e\\xf9\\xba\\x0c\\x91D@\\xf6\\x02\\xb3B\\x91\\x83T\\xc0\\xbf;\\xf9\\xf4\\xd8\\x90D@Jp\\xea\\x03\\xc9\\x83T\\xc0\\x9c\\xc4 \\xb0r\\x90D@:<\\x84\\xf1\\xd3\\x83T\\xc0\\xec|?5^\\x90D@\\x06\\x80*n\\xdc\\x83T\\xc0\\x1a\\xc3\\x9c\\xa0M\\x90D@\\xd8\\x9a\\xad\\xbc\\xe4\\x83T\\xc0\\x92\\xa6A\\xd1<\\x90D@\\x1f\\xf9\\x83\\x81\\xe7\\x...", "bytearray(b'\\x01\\x06\\x00\\x00\\x00\\x02\\x00\\x00\\x00\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00>\\x00\\x00\\x00\\xa5\\xb9\\x15\\xc2j\\xe9U\\xc0\\xaf\\xc4\\x03\\xca\\xa6\\xd4D@\\x1b\\x04\\x1d\\xadj\\xe9U\\xc0a\\xb9\\xa5\\xd5\\x90\\xd4D@d\\xca\\x87\\xa0j\\xe9U\\xc0:\\xa5\\x83\\xf5\\x7f\\xd4D@\\x8b\\x8a8\\x9dd\\xe9U\\xc0voEb\\x82\\xd4D@=\\xed\\xf0\\xd7d\\xe9U\\xc0->\\x05\\xc0x\\xd4D@e\\x80\\x0b\\xb2e\\xe9U\\xc0\\x1b\\xb0\\xab\\xc9S\\xd4D@O>=\\xb6e\\xe9U\\xc0u\\xfb\\xac2S\\xd4D@Z\\xd2Q\\x0ef\\xe9U\\xc0/\\x9a\\x95\\xedC\\xd4D@\\xb3\\xb5\\xbeHh\\xe9U\\xc0\\xbai3NC\\xd4D@\\x05\\xf6\\x98Hi\\xe9U\\xc0\\x07\\x07{\\x13C\\xd4D@\\xa5\\x07\\x05\\xa5h\\xe9U\\xc0hwH1@\\xd4D@\\xf4\\xa4Ljh\\xe9U\\xc0\\r\\x0fa\\xfc4\\xd4D@\\xf4\\xa4Ljh\\xe9U\\xc0\\xf4\\x91\\x94\\xf40\\xd4D@\\xad\\xde\\xe1vh\\xe9U\\xc0\\xaf\\x00\\xa6\\x0c\\x1c\\xd4D@\\x95\\x9c\\x13{h\\xe9U\\xc0#\\x10\\xaf\\xeb\\x17\\xd4D@\\x01\\xa1\\xf5\\xf0e\\xe9U\\xc0\\x15.\\xab\\xb0\\x19\\xd4D@\\xb1\\x13^\\x82S\\xe9U\\xc03\\xdf\\xc1O\\x1c\\xd4D@\\xa9)\\xc9:\\x1c\\xe9U\\xc0\\xb8v\\xa2$$\\xd4D@\\xaf\\xafu\\xa9\\x11\\xe9U\\xc0\\'\\xb6\\x82\\xa6%\\xd4D@q\\xc4Z|\\n\\xe9U\\xc030\\xf2\\xb2&\\xd4D@BZc\\xd0\\t\\xe9U\\xc0\\xa3\\xa3\\x1c\\xcc&\\xd4D@\\x95\\xb4..."]
fips_class_code: TEXT | NULL | eg=["B5"]
area_water_meters: FLOAT | NULL | eg=[47031.0, 32576.0]
state_code: TEXT | NULL | eg=["OH", "IL"]
state_fips_code: TEXT | NULL | eg=["39", "17"]
county: TEXT | NULL | eg=["Medina", "Cook County, DuPage County"]
functional_status: TEXT | NULL | eg=["S"]
state_name: TEXT | NULL | eg=["Ohio", "Illinois"]
internal_point_geom: BINARY | NULL | eg=["bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x91_\\xe4\\n\\x14\\x82T\\xc0\\x9c\\x0eS\\x11]\\x95D@')", "bytearray(b'\\x01\\x01\\x00\\x00\\x000\\xe0\\x1b\\xf9r\\xeaU\\xc0\\x0cd,\\x89\\xa2\\xd9D@')"]
mtfcc_feature_class_code: TEXT | NULL | eg=["G6350"]
city: TEXT | NULL | eg=["Litchfield", "Chicago city"]
internal_point_lon: FLOAT | NULL | eg=[-82.0324733, -87.6632674]

## GEO_US_BOUNDARIES.COASTLINE
coastline_geom: BINARY | NULL | eg=["bytearray(b\"\\x01\\x02\\x00\\x00\\x00\\x08\\x00\\x00\\x00[\\x1d\\x00qWQT\\xc0\\x89\\x92W\\xe7\\x18T?@\\x07\\'\\xa2_[QT\\xc0\\x12\\x98N\\xeb6T?@s_\\xcelWQT\\xc0&TpxAT?@\\x1eL\\x8a\\x8fOQT\\xc0\\xb7\\x99\\n\\xf1HT?@\\x86\\x934\\x7fLQT\\xc0\\xd5\\x95\\xcf\\xf2<T?@\\xe7\\xe9\\\\QJQT\\xc0k\\x96\\x92\\xe5$T?@\\x1eL\\x8a\\x8fOQT\\xc0k\\x11\\x18\\xeb\\x1bT?@[\\x1d\\x00qWQT\\xc0\\x89\\x92W\\xe7\\x18T?@\")", "bytearray(b'\\x01\\x02\\x00\\x00\\x00^\\x00\\x00\\x00\\x88\\xd8`\\xe1$CP\\xc0r\\xdfj\\x9d\\xb8h2@c\\xe8\\xd8A%CP\\xc0`\\xfdfb\\xbah2@\\x0et\\xb4\\xaa%CP\\xc0\\xe8\\xdb\\x82\\xa5\\xbah2@\\x87\\x8aq\\xfe&CP\\xc0$\\xcb\\x10\\xc7\\xbah2@\\x1a\\xba\\xd9\\x1f(CP\\xc0#\\xcb\\x10\\xc7\\xbah2@\\x9e\\x98\\xf5b(CP\\xc0\\x1fvmo\\xb7h2@\\xf6\\xc9Q\\x80(CP\\xc0\\x1a\\xfc\\xfdb\\xb6h2@\\xa2;\\x88\\x9d)CP\\xc0|\\xc1n\\xd8\\xb6h2@\\x1f)\"\\xc3*CP\\xc0\\xd7\\xa4\\xdb\\x12\\xb9h2@\\xef\\x8a\\xe0\\x7f+CP\\xc0\\xc4\\xc2\\xd7\\xd7\\xbah2@\\x89\\xab\\xca\\xbe+CP\\xc0\\xf8z\\xbef\\xb9h2@\\x89\\xab\\xca\\xbe+CP\\xc0\\xc9*l\\x06\\xb8h2@\\x89\\xab\\xca\\xbe+CP\\xc0\\xfc\\xe2R\\x95\\xb6h2@\\x89\\x91%s,CP\\xc0\\x98\\x1d\\xe2\\x1f\\xb6h2@\\xfb\\xea\\xaa@-CP\\xc0\\xa1\\xff\\xe5Z\\xb4h2@\\xc92\\xc4\\xb1.CP\\xc0\\xfb7\\xf6\\xec\\xb9h2@\\xb7\\xad-</CP\\xc0\\x02%\\x05\\x16\\xc0h2@\\xb2\\xbc\\xab\\x1e0CP\\xc0\\xeb\\xb5\\xa0\\xf7\\xc6h2@\\x85\\xdb\\xa1a1CP\\xc0\\xb3pY\\x85\\xcdh2@z\\xf9\\x9d&3CP\\xc0|\\xfb:p\\xceh2@\\xc5b\\x9bT4CP\\xc0\\x8b\\x9av1\\xcdh2@\\xf0\\xf5\\xb5.5CP\\xc0\\x15\\x9e^)\\xcbh2@\\x84?\\xc3\\x9b5CP\\xc0GVE\\xb8\\xc9h2@I\\rm\\x006CP\\xc0\\x1a\\x06\\xf3W\\xc8h2@f\\x0cs\\x826CP\\xc0\\x87\\xf0/\\..."]
name: TEXT | NULL | eg=["Atlantic"]

## GEO_US_BOUNDARIES.CONGRESS_DISTRICT_115
congress_session: TEXT | NULL | eg=["115"]
district_geom: BINARY | NULL | eg=["bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\x1c\\x06\\x00\\x00}\\xcdr\\xd9\\xe8\\x14T\\xc0\\xb3il\\xaf\\x05\\xf59@\\xa1\\xbd\\xfax\\xe8\\x14T\\xc0\\x94c\\xb2\\xb8\\xff\\xf49@\\x18\"\\xa7\\xaf\\xe7\\x14T\\xc0\\x99~\\x89x\\xeb\\xf49@\\x0c\\x8e\\x92W\\xe7\\x14T\\xc0M\\xe5\\xb4\\xa7\\xe4\\xf49@rm\\xa8\\x18\\xe7\\x14T\\xc0\\x99r\\x85w\\xb9\\xf49@\\xc0$\\x95)\\xe6\\x14T\\xc0\\x9ct[\"\\x17\\xf49@\\x13\\x99\\xb9\\xc0\\xe5\\x14T\\xc0\\xed\\xbcTl\\xcc\\xf39@m\\x18\\x05\\xc1\\xe3\\x14T\\xc0\\x15\\xb2\\xf366\\xf39@>\\xae\\r\\x15\\xe3\\x14T\\xc0\\x0e\\xc0\\xcd\\xe2\\xc5\\xf29@\\x15\\x01N\\xef\\xe2\\x14T\\xc0\\xc2\\x1c\\x04\\x1d\\xad\\xf29@(\\xeex\\x93\\xdf\\x14T\\xc0\\xea.PR`\\xf19@\\x1cZd;\\xdf\\x14T\\xc0O\\x9d\\x0ed=\\xf19@\\x00\\xa9M\\x9c\\xdc\\x14T\\xc0O\\x9d\\x0ed=\\xf19@\\x16f\\xa1\\x9d\\xd3\\x14T\\xc0N\\x9d\\x0ed=\\xf19@\\xbb\\xaf\\xca\\x85\\xca\\x14T\\xc0\\x93\\x8c\\x9c\\x85=\\xf19@F\\x01\\xa2`\\xc6\\x14T\\xc04\\x84c\\x96=\\xf19@H\\x18\\x06,\\xb9\\x14T\\xc0\\x96I\\xd4\\x0b>\\xf19@VH\\xf9I\\xb5\\x14T\\xc0\\xb4b\\x7f\\xd9=\\xf19@\\x88\\x9c\\xbe\\x9e\\xaf\\x14T\\xc04\\x84c\\x96=\\xf19@\\xc2c?\\x8b\\xa5\\x14T\\xc0&\\n\\xf4\\x89<\\xf19@\\x9c\\x86\\xa8\\xc2\\x9f\\x14T\\xc0\\x86z\\xc1\\xa79\\...", "bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\x05\\x03\\x00\\x00\\x16\\x80F\\xe9\\xd2\\x7fS\\xc0-$`ty\\x91E@.\\xa8o\\x99\\xd3\\x7fS\\xc0\\xa3\\xfez\\x85\\x05\\x91E@\\x8d\\xd2\\xa5\\x7fI\\x7fS\\xc00\\xefq\\xa6\\t\\x91E@9\\x92\\xcb\\x7fH\\x7fS\\xc00\\xefq\\xa6\\t\\x91E@\\x94\\xa3\\x00Q0\\x7fS\\xc0B\\xd5\\xe8\\xd5\\x00\\x91E@@I\\x81\\x050\\x7fS\\xc0A\\xd5\\xe8\\xd5\\x00\\x91E@\\xa3\\x90dV\\xef~S\\xc0\\xd2\\x82\\x17}\\x05\\x91E@\\xfc\\xa1\\x99\\'\\xd7~S\\xc0\\x01\\xd3i\\xdd\\x06\\x91E@\\xdc\\xf3\\xfci\\xa3~S\\xc0\\x1b\\xfb\\x92\\x8d\\x07\\x91E@MG\\x007\\x8b~S\\xc0\\x1a\\xfb\\x92\\x8d\\x07\\x91E@u\\x1b\\xd4~k~S\\xc0\\xefgx\\xb3\\x06\\x91E@\\xddy\\xe29[~S\\xc0\\xb5il\\xaf\\x05\\x91E@<\\xc0\\x93\\x16.~S\\xc0o\\xf1\\xf0\\x9e\\x03\\x91E@\\x17\\xba\\x12\\x81\\xea}S\\xc0\\xe7\\x89\\xe7l\\x01\\x91E@/\\xdf\\xfa\\xb0\\xde}S\\xc0\\xf17\\xa1\\x10\\x01\\x91E@\\x95^\\x9b\\x8d\\x95}S\\xc0\\xe7\\x89\\xe7l\\x01\\x91E@k`\\xab\\x04\\x8b}S\\xc0\\x87\\x81\\xae}\\x01\\x91E@&\\xff\\x93\\xbf{}S\\xc0\\xf8\\xf4\\xd8\\x96\\x01\\x91E@\\xdfO\\x8d\\x97n}S\\xc0ih\\x03\\xb0\\x01\\x91E@<\\xf3r\\xd8}|S\\xc0\\x9fu\\x8d\\x96\\x03\\x91E@\\xd2\\x88\\x99}\\x1e|S\\xc0&\\x11\\xe1_\\x04\\x91E@%\\xfd\\xbd\\x14\\x1e|S\\xc0&..."]
functional_status: BOOLEAN | NULL | eg=[false]
mtfcc_feature_class_code: TEXT | NULL | eg=["G5200"]
geo_id: TEXT | NULL | eg=["1224", "3625"]
lsad_code: TEXT | NULL | eg=["C2"]
area_water_meters: NUMBER | NULL | eg=[33029029, 1831700038]
int_point_geom: BINARY | NULL | eg=["bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xadwn\\x90\\x7f\\rT\\xc0\\xcd\\x83\\x05A\\x91\\xe89@')", "bytearray(b'\\x01\\x01\\x00\\x00\\x00v\\xe9_\\x92\\xcamS\\xc0y\\xd7\\x8f\\x03e\\xa9E@')"]
state_fips_code: TEXT | NULL | eg=["12", "36"]
lsad_name: TEXT | NULL | eg=["Congressional District 24", "Congressional District 25"]
area_land_meters: NUMBER | NULL | eg=[265238198, 1321389767]
district_fips_code: TEXT | NULL | eg=["24", "25"]
int_point_lat: FLOAT | NULL | eg=[25.9084664, 43.3233952]
int_point_lon: FLOAT | NULL | eg=[-80.2109109, -77.715489]

## GEO_US_BOUNDARIES.STATES
state_fips_code: TEXT | NULL | eg=["69", "60"]
division_code: TEXT | NULL | eg=["0", "1"]
area_water_meters: NUMBER | NULL | eg=[4644252458, 1307243751]
int_point_lon: FLOAT | NULL | eg=[145.601021, -170.6682674]
functional_status: TEXT | NULL | eg=["A"]
int_point_geom: BINARY | NULL | eg=["bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xb2fd\\x90;3b@f\\xdd?\\x16\\xa2\\xdf-@')", "bytearray(b'\\x01\\x01\\x00\\x00\\x00t\\x7fPrbUe\\xc0\\x05\\xaa\\x7f\\x10\\xc9\\x88,\\xc0')"]
geo_id: TEXT | NULL | eg=["69", "60"]
state_gnis_code: TEXT | NULL | eg=["01779809", "01802701"]
state: TEXT | NULL | eg=["MP", "AS"]
region_code: TEXT | NULL | eg=["9", "1"]
area_land_meters: NUMBER | NULL | eg=[472292529, 197759069]
